screen_id,node_id,figma_node_id,node_type,gt_x,gt_y,gt_w,gt_h,rec_x,rec_y,rec_w,rec_h,iou,al_reachable,local_iou,visible
228,34892,I5749:89631;5749:82168,VECTOR,18624.0,25340.0,8.0,6.5,0.0,0.0,8.0,6.5,0.000000,0,0.000000,1
228,34966,I5749:89645;5749:84290;5749:99534;5749:82454;5749:82434,VECTOR,18305.0,24670.0,10.0,10.0,0.0,0.0,10.0,10.0,0.000000,0,0.000000,1
228,34973,I5749:89645;5749:84290;5749:99535;5749:82454;5749:82437,VECTOR,18462.0,24669.0,10.0,14.0,0.0,0.0,10.0,14.0,0.000000,0,0.076923,1
228,34986,I5749:89645;5749:84290;5749:99537;5749:82454;5749:82290,VECTOR,18703.999999046326,24666.999999038348,11.000000953674316,17.0,0.0,0.0,11.000000953674316,17.0,0.000000,0,0.000000,1
228,34739,I5749:89576;5749:82242,ELLIPSE,18507.5,24835.5,3.0,3.0,0.0,0.0,3.0,3.0,0.000000,0,0.000000,1
228,34871,I5749:89628;5749:82349,RECTANGLE,18292.000000053642,25332.499999934433,1.5,1.4999998807907104,18286.0,0.0,1.5,1.4999998807907104,0.000000,0,0.000000,1
228,34872,I5749:89628;5749:82350,RECTANGLE,18295.000000053642,25332.499999934433,1.5,1.4999998807907104,18286.0,0.0,1.5,1.4999998807907104,0.000000,0,0.000000,1
228,34873,I5749:89628;5749:82351,RECTANGLE,18298.000000053642,25332.499999934433,1.5,1.4999998807907104,18286.0,0.0,1.5,1.4999998807907104,0.000000,0,0.000000,1
228,34874,I5749:89628;5749:82352,RECTANGLE,18301.000000053642,25332.499999934433,1.5,1.4999998807907104,18286.0,0.0,1.5,1.4999998807907104,0.000000,0,0.000000,1
228,34875,I5749:89628;5749:82353,RECTANGLE,18304.000000053642,25332.499999934433,1.5,1.4999998807907104,18286.0,0.0,1.5,1.4999998807907104,0.000000,0,0.000000,1
228,34876,I5749:89628;5749:82354,RECTANGLE,18307.000000053642,25332.499999934433,1.5,1.4999998807907104,18286.0,0.0,1.5,1.4999998807907104,0.000000,0,0.000000,1
228,34877,I5749:89628;5749:82355,RECTANGLE,18310.000000053642,25332.499999934433,1.5,1.4999998807907104,18286.0,0.0,1.5,1.4999998807907104,0.000000,0,0.000000,1
228,34878,I5749:89628;5749:82356,RECTANGLE,18310.000000053642,25335.499999934433,1.5,1.4999998807907104,18286.0,0.0,1.5,1.4999998807907104,0.000000,0,0.000000,1
228,34879,I5749:89628;5749:82357,RECTANGLE,18310.000000053642,25338.499999934433,1.5,1.4999998807907104,18286.0,0.0,1.5,1.4999998807907104,0.000000,0,0.000000,1
228,34880,I5749:89628;5749:82358,RECTANGLE,18310.000000053642,25341.499999934433,1.5,1.4999998807907104,18286.0,0.0,1.5,1.4999998807907104,0.000000,0,0.000000,1
228,34881,I5749:89628;5749:82359,RECTANGLE,18310.000000053642,25344.499999934433,1.5,1.4999998807907104,18286.0,0.0,1.5,1.4999998807907104,0.000000,0,0.000000,1
228,34882,I5749:89628;5749:82360,RECTANGLE,18310.000000053642,25347.499999934433,1.5,1.4999998807907104,18286.0,0.0,1.5,1.4999998807907104,0.000000,0,0.000000,1
228,34883,I5749:89628;5749:82361,RECTANGLE,18310.000000053642,25350.499999934433,1.5,1.4999998807907104,18286.0,0.0,1.5,1.4999998807907104,0.000000,0,0.000000,1
228,34884,I5749:89628;5749:82362,RECTANGLE,18298.000000280135,25335.499999803298,4.500000476837158,4.499999523162842,18286.0,0.0,4.500000476837158,4.499999523162842,0.000000,0,0.000000,1
228,34885,I5749:89628;5749:82363,RECTANGLE,18304.000000280135,25335.499999803298,4.500000476837158,4.499999523162842,18286.0,0.0,4.500000476837158,4.499999523162842,0.000000,0,0.000000,1
228,34886,I5749:89628;5749:82364,RECTANGLE,18304.000000280135,25341.499999803298,4.500000476837158,4.499999523162842,18286.0,0.0,4.500000476837158,4.499999523162842,0.000000,0,0.000000,1
228,34887,I5749:89628;5749:82365,RECTANGLE,18304.000000280135,25347.499999803298,4.500000476837158,4.499999523162842,18286.0,0.0,4.500000476837158,4.499999523162842,0.000000,0,0.000000,1
228,34862,5749:89622,RECTANGLE,18292.0,25262.0,340.0,6.0,18292.0,25285.0,340.0,6.0,0.000000,0,1.000000,1
228,34901,5749:89639,RECTANGLE,18292.0,25397.0,340.0,6.0,18292.0,25420.0,340.0,6.0,0.000000,0,1.000000,1
228,34965,I5749:89645;5749:84290;5749:99534;5749:82454;5749:82433,VECTOR,18301.0,24666.0,18.0,18.0,0.0,0.0,18.0,18.0,0.000000,0,0.000000,1
228,34863,5749:89623,FRAME,18292.0,25262.0,78.0,6.0,18292.0,25285.0,78.0,6.0,0.000000,0,1.000000,1
228,34902,5749:89640,FRAME,18292.0,25397.0,78.0,6.0,18292.0,25420.0,78.0,6.0,0.000000,0,1.000000,1
228,34864,5749:89624,RECTANGLE,18248.0,25263.0,44.0,4.0,18292.0,25286.0,44.0,4.0,0.000000,0,0.000000,1
228,34903,5749:89641,RECTANGLE,18248.0,25398.0,44.0,4.0,18292.0,25421.0,44.0,4.0,0.000000,0,0.000000,1
228,34865,5749:89625,RECTANGLE,18355.0,25250.0,30.0,30.0,18292.0,25273.0,30.0,30.0,0.000000,0,0.000000,1
228,34904,5749:89642,RECTANGLE,18355.0,25385.0,30.0,30.0,18292.0,25408.0,30.0,30.0,0.000000,0,0.000000,1
204,27741,5749:88128,FRAME,9816.0,11537.0,428.0,926.0,9816.0,11537.0,428.0,926.0,1.000000,0,,1
204,27742,5749:88129,RECTANGLE,9485.0,11476.0,1012.0,1012.0,9816.0,11537.0,1012.0,1012.0,0.462377,0,0.462377,0
204,27743,5749:88130,FRAME,9833.0,11768.0,395.0,415.0,9816.0,11537.0,395.0,415.0,0.269270,0,0.269270,1
204,27767,5749:88150,FRAME,9816.0,11537.0,428.0,926.0,9816.0,11537.0,428.0,926.0,1.000000,0,1.000000,1
204,27768,5749:88151,FRAME,9834.0,11661.0,392.0,60.0,9834.0,11537.0,392.0,60.0,0.000000,0,0.000000,1
204,27836,5749:88160,FRAME,9850.0,12332.0,359.0,60.0,9850.5,11537.0,359.0,60.0,0.000000,0,0.000000,1
204,27855,5749:88164,FRAME,9834.0,11731.0,306.0,60.0,9877.0,11537.0,306.0,60.0,0.000000,0,0.000000,1
204,27896,5749:88168,FRAME,9816.0,12215.0,428.0,225.0,9816.0,12238.0,428.0,225.0,0.814516,0,0.814516,1
204,27916,5749:88182,INSTANCE,9816.0,11537.0,428.0,111.0,9816.0,12352.0,428.0,111.0,0.000000,0,0.000000,1
204,28039,5749:88183,INSTANCE,9816.0,12407.0,428.0,56.0,9816.0,12407.0,428.0,56.0,1.000000,0,1.000000,1
204,28045,5749:88184,INSTANCE,9816.0,12429.0,428.0,34.0,9816.0,11537.0,428.0,34.0,0.000000,0,0.000000,1
204,28047,5749:88185,INSTANCE,9816.0,11537.0,428.0,47.0,9816.0,11537.0,428.0,47.0,1.000000,0,1.000000,1
204,27744,5749:88131,FRAME,9833.5,11768.0,394.0,20.0,9816.5,11537.0,394.0,20.0,0.000000,1,1.000000,1
204,27769,5749:88152,INSTANCE,9838.0,11665.0,48.0,52.0,9838.0,11541.0,48.0,52.0,0.000000,1,1.000000,1
204,27837,5749:88161,INSTANCE,9854.0,12336.0,239.0,52.0,9854.5,11541.0,239.0,52.0,0.000000,1,1.000000,1
204,27856,5749:88165,INSTANCE,9838.0,11735.0,89.0,52.0,9881.0,11541.0,89.0,52.0,0.000000,1,1.000000,1
204,27897,5749:88169,FRAME,9840.0,12237.0,380.0,40.0,9840.0,12260.0,380.0,40.0,0.269841,1,1.000000,1
204,27917,I5749:88182;5749:84277,FRAME,9816.0,11584.0,130.0,64.0,9816.0,12399.0,130.0,64.0,0.000000,0,1.000000,1
204,28040,I5749:88183;5749:84360,RECTANGLE,9816.0,12407.0,428.0,56.0,9816.0,12407.0,428.0,56.0,1.000000,0,1.000000,1
204,28046,I5749:88184;5749:84316,RECTANGLE,9963.0,12450.0,134.0,5.0,9963.0,11566.0,134.0,5.0,0.000000,0,0.000000,1
204,28048,I5749:88185;5749:84300,GROUP,9944.0,11537.0,172.0,32.0,9944.0,11537.0,172.0,32.0,1.000000,0,1.000000,1
204,27753,5749:88136,FRAME,9833.0,11788.0,395.0,395.0,9816.0,11557.0,395.0,395.0,0.247910,1,1.000000,1
204,27776,5749:88153,INSTANCE,9886.0,11665.0,48.0,52.0,9886.0,11541.0,48.0,52.0,0.000000,1,1.000000,1
204,27843,5749:88162,INSTANCE,10097.0,12336.0,52.0,52.0,10097.5,11541.0,52.0,52.0,0.000000,1,1.000000,1
204,27871,5749:88166,INSTANCE,9927.0,11735.0,87.0,52.0,9970.0,11541.0,87.0,52.0,0.000000,1,1.000000,1
204,27905,5749:88172,FRAME,9840.0,12299.0,380.0,81.0,9840.0,12322.0,380.0,81.0,0.557692,1,1.000000,1
204,27949,I5749:88182;5749:84284,FRAME,9939.5,11584.0,182.0,64.0,9939.0,12399.0,182.0,64.0,0.000000,0,0.994521,1
204,28041,I5749:88183;5749:84361,FRAME,9984.70703125,12418.146484375,88.83467102050781,17.0,9985.582664489746,12407.0,88.83467102050781,17.0,0.205495,0,0.205495,1
204,28050,I5749:88185;5749:84302,GROUP,9849.0,11551.0,54.0,21.0,9816.0,11537.0,54.0,21.0,0.069307,0,0.069307,1
204,27783,5749:88154,INSTANCE,9934.0,11665.0,48.0,52.0,9934.0,11541.0,48.0,52.0,0.000000,1,1.000000,1
204,27849,5749:88163,INSTANCE,10153.0,12336.0,52.0,52.0,10153.5,11541.0,52.0,52.0,0.000000,1,1.000000,1
204,27878,5749:88167,INSTANCE,10014.0,11735.0,122.0,52.0,10057.0,11541.0,122.0,52.0,0.000000,1,1.000000,1
204,27993,I5749:88182;5749:84291,FRAME,10114.0,11584.0,130.0,64.0,10114.0,12375.5,130.0,64.0,0.000000,0,0.462857,1
204,28053,I5749:88185;5749:84305,GROUP,10134.0,11556.0,77.40119171142578,13.0,9816.0,11537.0,77.40119171142578,13.0,0.000000,0,0.000000,1
204,27789,5749:88155,INSTANCE,9982.0,11665.0,48.0,52.0,9982.0,11541.0,48.0,52.0,0.000000,1,1.000000,1
204,27798,5749:88156,INSTANCE,10030.0,11665.0,48.0,52.0,10030.0,11541.0,48.0,52.0,0.000000,1,1.000000,1
204,27805,5749:88157,INSTANCE,10078.0,11665.0,48.0,52.0,10078.0,11541.0,48.0,52.0,0.000000,1,1.000000,1
204,27818,5749:88158,INSTANCE,10126.0,11665.0,48.0,52.0,10126.0,11541.0,48.0,52.0,0.000000,1,1.000000,1
204,27828,5749:88159,INSTANCE,10174.0,11665.0,48.0,52.0,10174.0,11541.0,48.0,52.0,0.000000,1,1.000000,1
204,27745,5749:88132,TEXT,9833.5,11770.5,78.0,15.0,9816.5,11539.5,78.0,15.0,0.000000,1,1.000000,1
204,27754,5749:88137,FRAME,9943.0,11913.0,174.0,189.0,9816.0,11557.0,174.0,189.0,0.000000,0,0.066412,1
204,27770,I5749:88152;5749:82458,INSTANCE,9848.0,11681.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
204,27777,I5749:88153;5749:82458,INSTANCE,9896.0,11681.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
204,27784,I5749:88154;5749:82458,INSTANCE,9944.0,11681.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
204,27790,I5749:88155;5749:82458,INSTANCE,9992.0,11681.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
204,27799,I5749:88156;5749:82458,INSTANCE,10040.0,11681.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
204,27806,I5749:88157;5749:82458,INSTANCE,10088.0,11681.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
204,27819,I5749:88158;5749:82458,INSTANCE,10136.0,11681.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
204,27829,I5749:88159;5749:82458,INSTANCE,10184.0,11681.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
204,27838,I5749:88161;5749:82458,INSTANCE,9864.0,12352.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
204,27844,I5749:88162;5749:82458,INSTANCE,10107.0,12352.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
204,27850,I5749:88163;5749:82458,INSTANCE,10163.0,12352.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
204,27857,I5749:88165;5749:82458,INSTANCE,9848.0,11751.0,20.0,20.0,9891.0,11557.0,20.0,20.0,0.000000,1,1.000000,1
204,27872,I5749:88166;5749:82458,INSTANCE,9937.0,11751.0,20.0,20.0,9980.0,11557.0,20.0,20.0,0.000000,1,1.000000,1
204,27879,I5749:88167;5749:82458,INSTANCE,10024.0,11751.0,20.0,20.0,10067.0,11557.0,20.0,20.0,0.000000,1,1.000000,1
204,27898,5749:88170,TEXT,9840.0,12240.0,267.0,34.0,9840.0,12263.0,267.0,34.0,0.192982,1,1.000000,1
204,27906,5749:88173,FRAME,9840.0,12299.0,380.0,81.0,9840.0,12322.0,380.0,81.0,0.557692,1,1.000000,1
204,27918,I5749:88182;5749:84278,INSTANCE,9831.0,11596.0,40.0,40.0,-10.0,-10.0,40.0,40.0,0.000000,1,0.000000,0
204,27950,I5749:88182;5749:84285,FRAME,9920.0,11609.5,43.0,13.0,0.0,0.0,43.0,13.0,0.000000,1,0.000000,0
204,27994,I5749:88182;5749:84292,INSTANCE,10079.999998950927,11603.999998950927,24.0,24.0,0.0,0.0,24.0,24.0,0.000000,1,0.000000,0
204,28042,I5749:88183;5749:84362,INSTANCE,9984.70703125,12419.9580078125,13.37600040435791,13.37600040435791,9985.582664489746,12408.811999797821,13.37600040435791,13.37600040435791,0.084482,1,0.999929,1
204,28049,I5749:88185;5749:84301,VECTOR,9944.0,11537.0,172.0,32.0,9944.0,11537.0,172.0,32.0,1.000000,0,1.000000,1
204,28051,I5749:88185;5749:84303,FRAME,9849.0,11551.0,54.0,21.0,9816.0,11537.0,54.0,21.0,0.069307,0,1.000000,1
204,28054,I5749:88185;5749:84306,FRAME,10184.0,11556.0,27.401193618774414,13.0,9840.999999046326,11537.0,27.401193618774414,13.0,0.000000,0,0.045823,1
204,27746,5749:88133,FRAME,9996.5,11768.0,231.0,20.0,9979.5,11537.0,231.0,20.0,0.000000,1,1.000000,1
204,27772,I5749:88152;5749:82459,TEXT,9852.0,11685.0,94.0,12.0,0.0,0.0,94.0,12.0,0.000000,1,0.000000,0
204,27779,I5749:88153;5749:82459,TEXT,9900.0,11685.0,94.0,12.0,0.0,0.0,94.0,12.0,0.000000,1,0.000000,0
204,27786,I5749:88154;5749:82459,TEXT,9948.0,11685.0,94.0,12.0,0.0,0.0,94.0,12.0,0.000000,1,0.000000,0
204,27792,I5749:88155;5749:82459,TEXT,9996.0,11685.0,94.0,12.0,0.0,0.0,94.0,12.0,0.000000,1,0.000000,0
204,27801,I5749:88156;5749:82459,TEXT,10044.0,11685.0,94.0,12.0,0.0,0.0,94.0,12.0,0.000000,1,0.000000,0
204,27808,I5749:88157;5749:82459,TEXT,10092.0,11685.0,94.0,12.0,0.0,0.0,94.0,12.0,0.000000,1,0.000000,0
204,27821,I5749:88158;5749:82459,TEXT,10140.0,11685.0,94.0,12.0,0.0,0.0,94.0,12.0,0.000000,1,0.000000,0
204,27831,I5749:88159;5749:82459,TEXT,10188.0,11685.0,94.0,12.0,0.0,0.0,94.0,12.0,0.000000,1,0.000000,0
204,27840,I5749:88161;5749:82459,TEXT,9870.0,12356.0,207.0,12.0,9870.5,11561.0,207.0,12.0,0.000000,1,1.000000,1
204,27846,I5749:88162;5749:82459,TEXT,10111.0,12356.0,54.0,12.0,0.0,0.0,54.0,12.0,0.000000,1,0.000000,0
204,27852,I5749:88163;5749:82459,TEXT,10167.0,12356.0,54.0,12.0,0.0,0.0,54.0,12.0,0.000000,1,0.000000,0
204,27868,I5749:88165;5749:82459,TEXT,9878.0,11755.0,39.0,12.0,9921.0,11561.0,39.0,12.0,0.000000,1,1.000000,1
204,27875,I5749:88166;5749:82459,TEXT,9967.0,11755.0,37.0,12.0,10010.0,11561.0,37.0,12.0,0.000000,1,1.000000,1
204,27893,I5749:88167;5749:82459,TEXT,10054.0,11755.0,72.0,12.0,10097.0,11561.0,72.0,12.0,0.000000,1,1.000000,1
204,27899,5749:88171,INSTANCE,10121.0,12237.0,99.0,40.0,10121.0,12260.0,99.0,40.0,0.269841,1,1.000000,1
204,27925,I5749:88182;5749:84279,INSTANCE,9831.0,11604.0,24.0,24.0,9831.0,12419.0,24.0,24.0,0.000000,1,1.000000,1
204,27953,I5749:88182;5749:84288,INSTANCE,9966.0,11596.0,129.0,40.0,-10.0,-10.0,129.0,40.0,0.000000,1,0.000000,0
204,27996,I5749:88182;5749:84293,INSTANCE,10088.0,11596.0,40.0,40.0,10088.0,12387.5,40.0,40.0,0.000000,1,1.000000,1
204,28044,I5749:88183;5749:84363,TEXT,10002.5419921875,12418.146484375,71.0,17.0,10003.417331695557,12407.0,71.00000381469727,17.0,0.204877,1,0.999992,1
204,28058,I5749:88185;5749:84310,BOOLEAN_OPERATION,10160.0,11557.0,17.000009536743164,11.833784103393555,-3.814697265625e-06,0.0,17.000009536743164,11.833784103393555,0.000000,0,0.000000,1
204,27773,I5749:88152;5749:82460,INSTANCE,9852.0,11681.0,20.0,20.0,9852.0,11557.0,20.0,20.0,0.000000,1,1.000000,1
204,27780,I5749:88153;5749:82460,INSTANCE,9900.0,11681.0,20.0,20.0,9900.0,11557.0,20.0,20.0,0.000000,1,1.000000,1
204,27787,I5749:88154;5749:82460,INSTANCE,9948.0,11681.0,20.0,20.0,9948.0,11557.0,20.0,20.0,0.000000,1,1.000000,1
204,27793,I5749:88155;5749:82460,INSTANCE,9996.0,11681.0,20.0,20.0,9996.0,11557.0,20.0,20.0,0.000000,1,1.000000,1
204,27802,I5749:88156;5749:82460,INSTANCE,10044.0,11681.0,20.0,20.0,10044.0,11557.0,20.0,20.0,0.000000,1,1.000000,1
204,27809,I5749:88157;5749:82460,INSTANCE,10092.0,11681.0,20.0,20.0,10092.0,11557.0,20.0,20.0,0.000000,1,1.000000,1
204,27822,I5749:88158;5749:82460,INSTANCE,10140.0,11681.0,20.0,20.0,10140.0,11557.0,20.0,20.0,0.000000,1,1.000000,1
204,27832,I5749:88159;5749:82460,INSTANCE,10188.0,11681.0,20.0,20.0,10188.0,11557.0,20.0,20.0,0.000000,1,1.000000,1
204,27841,I5749:88161;5749:82460,INSTANCE,9972.0,12352.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
204,27847,I5749:88162;5749:82460,INSTANCE,10113.0,12352.0,20.0,20.0,10113.5,11557.0,20.0,20.0,0.000000,1,1.000000,1
204,27853,I5749:88163;5749:82460,INSTANCE,10169.0,12352.0,20.0,20.0,10169.5,11557.0,20.0,20.0,0.000000,1,1.000000,1
204,27869,I5749:88165;5749:82460,INSTANCE,9956.0,11751.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
204,27876,I5749:88166;5749:82460,INSTANCE,10045.0,11751.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
204,27894,I5749:88167;5749:82460,INSTANCE,10132.0,11751.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
204,27930,I5749:88182;5749:84280,INSTANCE,9943.0,11596.0,129.0,40.0,-10.0,-10.0,129.0,40.0,0.000000,1,0.000000,0
204,27959,I5749:88182;5749:84289,INSTANCE,10053.5,11604.0,104.0,24.0,0.0,0.0,104.0,24.0,0.000000,1,0.000000,0
204,28004,I5749:88182;5749:84294,INSTANCE,10138.0,11596.0,40.0,40.0,10138.0,12387.5,40.0,40.0,0.000000,1,1.000000,1
204,28062,I5749:88185;5749:84314,VECTOR,10134.0,11557.0,18.0,12.0,9845.700595855713,11537.0,18.0,12.0,0.000000,0,0.000000,1
204,27936,I5749:88182;5749:84281,INSTANCE,9831.0,11596.0,40.0,40.0,-10.0,-10.0,40.0,40.0,0.000000,1,0.000000,0
204,27964,I5749:88182;5749:84290,INSTANCE,9858.0,11594.0,489.0,44.0,-164.0,-12.0,489.0,44.0,0.000000,1,0.000000,0
204,28013,I5749:88182;5749:84295,INSTANCE,10188.0,11596.0,40.0,40.0,10188.0,12387.5,40.0,40.0,0.000000,1,1.000000,1
204,27942,I5749:88182;5749:84282,TEXT,9943.0,11605.0,75.0,22.0,0.0,0.0,75.0,22.0,0.000000,1,0.000000,0
204,28021,I5749:88182;5749:84296,INSTANCE,10129.0,11596.0,40.0,40.0,-10.0,-10.0,40.0,40.0,0.000000,1,0.000000,0
204,27943,I5749:88182;5749:84283,INSTANCE,9863.0,11596.0,155.0,40.0,9863.0,12411.0,155.0,40.0,0.000000,1,1.000000,1
204,28027,I5749:88182;5749:84297,INSTANCE,10129.0,11596.0,40.0,40.0,-10.0,-10.0,40.0,40.0,0.000000,1,0.000000,0
204,28033,I5749:88182;5749:84298,INSTANCE,10129.0,11596.0,40.0,40.0,-10.0,-10.0,40.0,40.0,0.000000,1,0.000000,0
204,27747,5749:88134,INSTANCE,10061.5,11768.0,20.0,20.0,10044.5,11537.0,20.0,20.0,0.000000,1,1.000000,1
204,27755,5749:88138,RECTANGLE,9952.0,11921.0,157.0,172.0,9816.0,11557.0,157.0,172.0,0.000000,0,0.816250,1
204,27771,I5749:88152;5749:82458;5749:82261,VECTOR,9850.5,11685.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
204,27774,I5749:88152;5749:82460;5749:82407,VECTOR,9854.0,11683.0,10.0,13.0,9852.0,0.0,10.0,13.0,0.000000,0,0.000000,1
204,27778,I5749:88153;5749:82458;5749:82261,VECTOR,9898.5,11685.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
204,27781,I5749:88153;5749:82460;5749:82122,VECTOR,9910.0,11693.0,6.0,3.2727270126342773,9900.0,0.0,6.0,3.2727270126342773,0.000000,0,0.000000,1
204,27785,I5749:88154;5749:82458;5749:82261,VECTOR,9946.5,11685.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
204,27788,I5749:88154;5749:82460;5749:82256,VECTOR,9949.0,11683.0,18.0,16.0,9948.0,0.0,18.0,16.0,0.000000,0,0.000000,1
204,27791,I5749:88155;5749:82458;5749:82261,VECTOR,9994.5,11685.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
204,27794,I5749:88155;5749:82460;5749:82184,VECTOR,9998.0,11692.0,16.0,7.0,9996.0,0.0,16.0,7.0,0.000000,0,0.000000,1
204,27800,I5749:88156;5749:82458;5749:82261,VECTOR,10042.5,11685.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
204,27803,I5749:88156;5749:82460;5749:82142,VECTOR,10045.999999046326,11688.000000079446,10.000000953674316,10.999999046325684,0.0,0.0,10.000000953674316,10.999999046325684,0.000000,0,0.000000,0
204,27807,I5749:88157;5749:82458;5749:82261,VECTOR,10090.5,11685.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
204,27810,I5749:88157;5749:82460;5749:82387,VECTOR,10107.999999650308,11688.0,8.0,0.0,10092.0,0.0,8.0,0.0,0.000000,0,0.000000,1
204,27820,I5749:88158;5749:82458;5749:82261,VECTOR,10138.5,11685.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
204,27823,I5749:88158;5749:82460;5749:82267,VECTOR,10142.0,11684.0,14.5,16.0,10140.0,0.0,14.5,16.0,0.000000,0,0.000000,0
204,27830,I5749:88159;5749:82458;5749:82261,VECTOR,10186.5,11685.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
204,27833,I5749:88159;5749:82460;5749:82320,VECTOR,10190.999999973437,11687.99999998672,9.899495124816895,9.899495124816895,0.0,0.0,9.899495124816895,9.899495124816895,0.000000,0,0.000000,1
204,27839,I5749:88161;5749:82458;5749:82403,VECTOR,9866.0,12354.0,16.0,16.0,0.0,0.0,16.0,16.0,0.000000,0,0.620253,1
204,27842,I5749:88161;5749:82460;5749:82248,VECTOR,9975.999999781443,12359.999999475463,5.0,12.0,0.0,0.0,5.0,12.0,0.000000,0,0.034483,1
204,27845,I5749:88162;5749:82458;5749:82403,VECTOR,10109.0,12354.0,16.0,16.0,0.0,0.0,16.0,16.0,0.000000,0,0.620253,1
204,27848,I5749:88162;5749:82460;5749:82324,VECTOR,10112.0,12350.999999112108,15.556350708007812,15.556349754333496,10113.5,0.0,15.556350708007812,15.556349754333496,0.000000,0,0.000000,1
204,27851,I5749:88163;5749:82458;5749:82403,VECTOR,10165.0,12354.0,16.0,16.0,0.0,0.0,16.0,16.0,0.000000,0,0.620253,1
204,27854,I5749:88163;5749:82460;5749:82252,VECTOR,10172.0,12356.0,14.0,12.0,0.0,0.0,14.0,12.0,0.000000,0,0.000000,1
204,27858,I5749:88165;5749:82458;5749:82328,VECTOR,9851.999999388041,11754.0,14.0,0.0,9891.0,11557.0,14.0,0.0,0.000000,0,0.000000,1
204,27870,I5749:88165;5749:82460;5749:82248,VECTOR,9959.999999781443,11758.999999475463,5.0,12.0,0.0,0.0,5.0,12.0,0.000000,0,0.034483,1
204,27873,I5749:88166;5749:82458;5749:82059,VECTOR,9947.0,11752.0,9.0,18.0,9980.0,11557.0,9.0,18.0,0.000000,0,0.000000,1
204,27877,I5749:88166;5749:82460;5749:82248,VECTOR,10048.999999781443,11758.999999475463,5.0,12.0,0.0,0.0,5.0,12.0,0.000000,0,0.034483,1
204,27880,I5749:88167;5749:82458;5749:82078,VECTOR,10026.0,11763.0,11.0,7.0,0.0,0.0,11.0,7.0,0.000000,0,0.000000,1
204,27895,I5749:88167;5749:82460;5749:82248,VECTOR,10135.999999781443,11758.999999475463,5.0,12.0,0.0,0.0,5.0,12.0,0.000000,0,0.034483,1
204,27900,I5749:88171;5749:82462,INSTANCE,10131.0,12247.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
204,27907,5749:88174,INSTANCE,9986.0,12315.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
204,27919,I5749:88182;5749:84278;5749:82462,INSTANCE,9841.0,11606.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,1
204,27926,I5749:88182;5749:84279;5749:82439,FRAME,9831.0,11604.0,24.0,24.0,9831.0,12419.0,24.0,24.0,0.000000,1,1.000000,1
204,27931,I5749:88182;5749:84280;5749:82462,INSTANCE,9953.0,11606.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,1
204,27937,I5749:88182;5749:84281;5749:82462,INSTANCE,9841.0,11606.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,0
204,27944,I5749:88182;5749:84283;5749:82462,INSTANCE,9873.0,11606.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
204,27951,I5749:88182;5749:84286,TEXT,9920.0,11609.5,43.0,13.0,0.0,0.0,43.0,13.0,0.000000,1,1.000000,1
204,27954,I5749:88182;5749:84288;5749:82462,INSTANCE,9976.0,11606.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,1
204,27960,I5749:88182;5749:84289;5749:82439,FRAME,10053.5,11604.0,24.0,24.0,0.0,0.0,24.0,24.0,0.000000,1,1.000000,1
